Year,Report Date,Bank Name,Bank Type,Is_Aggregate,Deposits_1 - 14 days,Deposits_15 - 28 days,Deposits_29 days to 3 months,Deposits_Over 3 months to 6 months,Deposits_Over 6 months to 1 year,Deposits_Over 1 year to 3 years,Deposits_Over 3 years to 5 years,Deposits_Over 5 years,Deposits_Total of Deposits,Borrowings_1 - 14 days,Borrowings_15 - 28 days,Borrowings_29 days to 3 months,Borrowings_Over 3 months to 6 months,Borrowings_Over 6 months to 1 year,Borrowings_Over 1 year to 3 years,Borrowings_Over 3 years to 5 years,Borrowings_Over 5 years,Borrowings_Total Of Borrowings,Investments (at book value)_1 - 14 days,Investments (at book value)_15 - 28 days,Investments (at book value)_29 days to 3 months,Investments (at book value)_Over 3 months to 6 months,Investments (at book value)_Over 6 months to 1 year,Investments (at book value)_Over 1 year to 3 years,Investments (at book value)_Over 3 years to 5 years,Investments (at book value)_Over 5 years,Investments (at book value)_,Foreign Currency Assets_1 - 14 days,Foreign Currency Assets_15 - 28 days,Foreign Currency Assets_29 days to 3 months,Foreign Currency Assets_Over 3 months to 6 months,Foreign Currency Assets_Over 6 months to 1 year,Foreign Currency Assets_Over 1 year to 3 years,Foreign Currency Assets_Over 3 years to 5 years,Foreign Currency Assets_Over 5 years,Foreign Currency Assets_Total of Foreign Currency Assets,Foreign Currency Liabilities_1 - 14 days,Foreign Currency Liabilities_15 - 28 days,Foreign Currency Liabilities_29 days to 3 months,Foreign Currency Liabilities_Over 3 months to 6 months,Foreign Currency Liabilities_Over 6 months to 1 year,Foreign Currency Liabilities_Over 1 year to 3 years,Foreign Currency Liabilities_Over 3 years to 5 years,Foreign Currency Liabilities_Over 5 years,Foreign Currency Liabilities_Total of Foreign Currency Liabilities,Loans and Advances_1 - 14 days,Loans and Advances_15 - 28 days,Loans and Advances_29 days to 3 months,Loans and Advances_Over 3 months to 6 months,Loans and Advances_Over 6 months to 1 year,Loans and Advances_Over 1 year to 3 years,Loans and Advances_Over 3 years to 5 years,Loans and Advances_Over 5 years,Loans and Advances_Total of Loans and Advances
2006,2006-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,348.34,104.92,251.5,214.14,462.48,1075.46,69.08,6.75,2532.67,,,,,0.19,,,,0.19,0.26,,0.39,56.42,27.98,50.41,27.38,560.29,723.13,70.18,24.63,51.43,64.64,62.46,0.13,,,273.47,52.96,31.2,32.15,56.58,83.36,17.13,,,273.38,139.0,76.77,72.49,81.02,100.04,616.31,250.18,258.53,1594.34
2006,2006-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,1028.02,835.67,2557.2,2395.4,2311.28,8006.71,471.45,273.01,17878.74,526.55,,40.7,36.49,1.18,2.38,165.21,107.98,880.49,52.53,2.0,196.3,16.22,28.1,458.08,859.7,4659.45,6272.38,103.36,4.01,121.89,129.0,45.21,122.4,49.29,24.89,600.05,167.43,27.94,38.31,94.41,258.33,459.73,39.36,,1085.51,668.08,239.72,1239.92,801.34,910.46,5092.01,1174.51,1610.43,11736.47
2006,2006-03-31,GANESH BANK OF KURUNDWAD LTD,PRIVATE SECTOR BANKS,False,26.9,15.35,10.24,5.51,22.06,83.28,22.71,31.39,217.43,,,0.01,0.01,0.02,0.02,0.0,,0.07,,,1.51,2.27,0.66,5.74,1.95,70.26,82.39,,,,,,,,,,,,,,,,,,,8.87,1.18,3.9,6.36,10.54,40.89,16.73,6.05,94.52
2006,2006-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,2450.96,2856.83,4139.03,3778.42,5867.68,32688.93,3736.19,278.78,55796.82,1360.21,159.25,1251.89,,,52.59,34.54,,2858.48,3562.17,785.15,2627.09,1773.99,2568.55,12912.01,2499.37,1665.63,28393.96,2339.77,114.93,351.38,452.2,99.59,250.04,45.39,44.11,3697.41,263.21,202.71,1321.63,128.82,436.43,762.31,82.36,,3197.47,3360.72,315.32,2446.84,3104.58,4634.42,15948.78,2611.71,2638.89,35061.26
2006,2006-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,14907.14,6919.33,25547.35,23169.34,38840.28,52060.47,1400.21,2239.05,165083.17,3123.7,1004.94,5380.43,4666.14,5316.02,7264.68,9498.18,2267.82,38521.91,10398.34,4499.36,8197.61,6451.05,9326.78,14260.75,4103.03,14310.47,71547.39,4167.95,1145.43,3736.56,3262.81,2991.9,3773.45,4147.74,4959.63,28185.47,3784.71,1864.68,5927.05,2841.59,5717.55,4305.44,6754.75,1276.54,32472.31,7545.02,886.52,7523.13,8985.95,14506.6,59157.55,16587.84,30970.5,146163.11
2006,2006-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,1353.86,880.58,3170.5,1180.4,1293.73,3877.81,1415.05,1384.62,14556.55,17.07,,100.0,35.0,20.0,50.0,,,222.07,597.84,43.28,29.79,151.15,12.39,267.27,747.93,3560.25,5409.9,206.66,70.41,37.35,17.88,,0.07,,8.03,340.4,227.59,114.44,138.07,138.55,94.55,140.51,6.27,0.13,860.11,567.85,1036.63,1313.37,868.19,1021.63,2054.13,1259.56,858.05,8979.41
2006,2006-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,1248.25,1092.74,2028.13,2211.51,1766.37,4606.47,268.1,113.68,13335.25,238.93,60.19,111.73,161.1,490.46,40.25,4.79,,1107.45,420.09,375.05,267.33,116.71,31.79,187.61,1594.97,1378.78,4372.33,163.23,102.6,347.0,187.05,6.09,13.51,5.43,17.42,842.33,17.86,68.64,35.01,182.53,591.86,107.04,0.44,,1003.38,616.43,644.38,1829.1,1153.33,1497.33,3163.49,516.82,810.65,10231.53
2006,2006-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,2518.86,692.13,4075.94,1682.58,756.4,10499.65,2956.79,302.28,23484.63,,,27.02,218.11,4.2,13.62,0.98,,263.93,2862.54,375.16,972.35,151.47,63.45,811.79,717.0,4398.11,10351.87,370.49,216.57,569.84,405.9,56.58,,,,1619.38,396.37,225.27,583.77,378.94,55.5,,,,1639.85,1158.49,429.39,1542.72,741.58,1445.01,6679.27,1347.34,1139.3,14483.1
2006,2006-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,940.51,651.19,1948.72,2694.35,1890.73,4706.4,224.76,186.5,13243.16,165.09,,,,8.8,8.8,,,182.69,305.0,5.0,295.2,93.63,171.27,601.92,927.81,3148.74,5548.57,66.99,71.78,138.78,107.66,1.87,,,,387.08,58.36,20.04,117.21,11.44,37.23,45.53,2.33,,292.14,504.71,257.12,705.26,1251.93,1008.32,1878.39,1377.71,808.14,7791.58
2006,2006-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,371.82,342.43,1456.38,821.4,1635.55,750.65,103.65,2094.96,7576.84,26.35,,45.51,94.59,2.32,8.58,8.45,9.82,195.62,0.6,,12.51,3.0,16.77,40.04,362.72,1911.53,2347.17,16.0,0.93,51.0,97.89,16.74,7.95,0.84,,191.35,,,54.15,41.44,2.55,0.92,0.22,,99.28,254.64,79.0,568.83,182.19,746.14,1886.94,894.62,1088.53,5700.89
2006,2006-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,685.18,256.45,1357.1,1403.25,1627.49,1213.67,20.82,1.96,6565.92,706.53,209.25,150.42,47.21,94.91,221.81,151.03,28.07,1609.23,769.39,60.67,387.08,336.19,438.35,530.19,37.38,296.29,2855.54,0.08,0.08,77.71,44.66,156.88,211.32,0.18,0.29,491.2,8.11,,25.26,35.61,241.39,110.99,,5.35,426.71,177.98,161.23,837.83,580.04,1051.65,2463.96,338.97,718.33,6329.99
2006,2006-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,False,394.13,441.93,685.14,581.19,724.15,545.18,101.89,862.77,4336.38,,,,0.36,0.73,2.98,1.23,,5.3,27.24,,0.1,1.36,3.65,62.69,165.57,1019.26,1279.87,1.49,0.63,3.92,2.37,,,1.57,,9.98,7.5,1.18,0.49,1.78,9.42,4.95,0.2,,25.52,241.63,223.59,349.09,276.04,354.19,1194.19,159.23,154.86,2952.82
2006,2006-03-31,LORD KRISHNA BANK LTD,PRIVATE SECTOR BANKS,False,140.45,63.97,267.33,156.72,255.63,339.54,241.83,813.41,2278.88,,,,0.18,0.28,,,,0.46,21.1,,0.2,,4.02,60.0,114.66,589.61,789.59,22.31,,,0.8,34.21,,,,57.32,4.32,0.09,0.53,0.7,17.33,3.54,0.22,,26.73,35.45,124.74,260.18,120.96,118.12,480.73,116.36,164.32,1420.86
2006,2006-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,94.23,37.62,68.51,80.67,136.96,443.37,249.42,14.26,1125.04,,,,0.85,0.9,3.55,2.75,0.05,8.1,1.4,2.25,1.2,35.25,6.45,43.69,39.42,242.07,371.73,,,,,,,,,,,,,,,,,,,47.99,35.19,39.99,11.41,21.52,290.34,52.61,104.42,603.47
2006,2006-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,147.09,22.3,66.87,63.2,115.47,431.38,21.38,6.48,874.17,0.04,,0.01,0.1,0.07,0.32,0.12,,0.66,12.6,,23.17,,2.29,23.26,43.36,171.95,276.63,,,,,,,,,,,,,,,,,,,62.21,6.3,33.51,9.19,94.86,175.99,66.65,42.11,490.82
2006,2006-03-31,SANGLI BANK LTD,PRIVATE SECTOR BANKS,False,332.3,107.85,112.68,110.24,167.88,593.08,72.7,492.93,1989.66,,,,,0.01,0.08,0.03,,0.12,168.26,24.97,26.16,27.48,41.89,143.46,34.48,358.58,825.28,14.03,0.86,1.44,0.76,,,,,17.09,8.33,0.41,0.18,0.47,0.74,3.48,0.46,0.54,14.61,562.17,7.45,84.82,8.17,11.39,159.01,24.65,30.63,888.29
2006,2006-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,False,14.91,4.99,25.5,59.76,34.95,113.55,5.18,0.02,258.86,10.0,,28.0,,,,,,38.0,11.43,2.78,17.91,18.81,25.92,30.34,1.29,2.17,110.65,21.24,6.27,6.63,8.41,7.21,0.4,,,50.16,8.06,5.52,17.55,15.49,68.25,6.56,,,121.43,26.66,14.25,69.42,2.74,10.03,76.26,29.36,6.98,235.7
2006,2006-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,690.46,421.74,935.85,669.85,1074.63,5078.92,382.36,324.85,9578.66,0.03,,0.06,0.05,0.11,0.36,0.1,0.01,0.72,153.52,24.5,219.2,182.26,86.79,158.46,189.61,1725.05,2739.39,239.9,4.45,83.3,66.05,11.32,51.8,7.61,76.07,540.5,38.35,2.29,10.8,21.28,82.46,270.27,115.04,,540.49,492.1,133.13,580.21,589.32,1446.82,1048.02,774.89,1305.74,6370.23
2006,2006-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,399.53,196.57,526.74,502.93,1172.3,2118.53,102.69,183.58,5202.87,20.0,,0.03,0.51,0.51,1.46,0.63,,23.14,19.41,4.92,13.0,2.5,96.15,566.72,589.37,1069.87,2361.94,20.16,4.9,10.74,0.93,,0.05,,,36.78,7.1,0.19,1.7,2.68,6.51,8.01,0.55,,26.74,138.02,127.99,369.2,375.95,709.26,1039.03,244.74,122.2,3126.39
2006,2006-03-31,UNITED WESTERN BANK LTD,PRIVATE SECTOR BANKS,False,577.18,79.55,533.25,323.48,490.54,3613.64,513.97,348.58,6480.19,,,0.88,3.49,4.17,13.9,6.27,1.71,30.42,280.63,126.65,136.85,88.1,99.68,771.84,235.96,474.22,2213.93,67.31,24.79,34.24,18.57,17.31,,,,162.22,35.28,35.69,36.59,16.44,28.64,2.29,,,154.93,751.96,79.65,445.26,175.14,433.24,1536.57,233.66,350.78,4006.26
2006,2006-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,278.99,387.32,790.16,388.77,665.08,381.16,5.4,13.48,2910.36,163.0,,110.0,84.32,107.45,,,,464.77,180.79,158.54,62.76,80.92,415.16,75.4,181.45,195.13,1350.15,52.18,,,,,,,3.35,55.53,0.16,,,76.62,60.27,0.9,,,137.95,121.28,43.81,350.08,355.9,354.06,707.24,416.21,58.51,2407.09
2006,2006-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,37112.77,19316.75,59321.39,48394.95,73037.81,159609.14,16710.35,14382.16,427885.31,6776.17,1551.48,7519.88,6195.36,6275.67,8809.91,9875.0,2597.53,49601.01,24568.48,7907.39,17818.43,11273.41,16187.22,39077.06,16355.82,48794.19,181982.0,8745.71,2010.05,6101.04,5587.6,3928.04,4621.71,4312.26,5141.81,40448.22,5633.26,2929.94,8819.88,4798.58,8677.81,6679.83,7110.45,1282.56,45932.31,20110.14,5704.85,22991.21,22528.87,34784.07,122231.46,34201.72,50153.51,312705.83
2006,2006-03-31,AB BANK LIMITED,FOREIGN BANKS,False,0.71,0.03,2.67,0.04,2.32,4.85,,,10.62,,,,,,,,,,2.38,,0.1,,4.4,1.45,,,8.33,10.52,,,,,,,,10.52,1.5,,,,,8.52,,,10.02,5.5,2.39,12.95,12.03,0.03,1.13,0.02,,34.05
2006,2006-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,26.53,4.11,51.51,62.94,108.38,205.0,0.19,0.01,458.67,134.0,,,,,,,,134.0,9.41,1.06,27.02,20.12,29.66,52.06,2.75,,142.08,1.36,,,,,,,,1.36,1.59,1.54,15.82,34.95,83.22,9.09,0.06,,146.27,10.65,10.96,44.28,11.85,23.91,8.95,5.41,2.6,118.61
2006,2006-03-31,AMERICAN EXPRESS BANK LTD,FOREIGN BANKS,False,97.62,156.35,278.64,402.98,500.27,819.89,4.18,,2259.93,273.32,,363.0,26.77,,,,,663.09,,49.77,118.59,250.06,,269.34,92.86,209.89,990.51,353.37,71.49,118.53,3.09,,,,,546.48,127.29,0.13,,26.77,,,,,154.19,116.09,88.6,524.3,88.39,169.57,976.2,51.87,2.11,2017.13
2006,2006-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,397.4,147.0,54.4,54.9,26.4,1425.0,0.5,0.6,2106.2,365.9,146.3,524.1,411.9,8.9,,446.0,111.6,2014.7,281.2,45.7,55.5,320.8,15.5,742.2,7.0,195.9,1663.8,297.0,99.9,313.4,217.9,,,,,928.2,105.4,146.3,365.2,411.9,8.9,209.1,446.0,111.5,1804.3,540.7,650.2,977.8,585.6,546.1,62.9,1.9,3.9,3369.1
2006,2006-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,31.69,6.55,32.57,50.65,94.96,109.96,0.45,,326.83,16.9,0.1,0.73,0.78,,,,,18.51,8.82,2.05,8.27,12.91,24.14,28.11,1.25,43.79,129.34,39.38,10.98,31.86,77.38,27.12,5.88,,,192.6,25.95,16.41,24.35,38.22,65.8,21.38,,,192.11,22.99,13.2,35.85,21.1,38.28,25.32,9.33,2.91,168.98
2006,2006-03-31,BANK OF CEYLON,FOREIGN BANKS,False,7.53,1.13,11.67,3.92,14.96,28.93,19.02,,87.16,0.5,,,,,,,,0.5,,,40.5,,14.18,2.12,12.86,1.27,70.93,21.5,,,,6.28,,,,27.78,,,,,12.9,,,,12.9,7.59,0.77,5.01,6.5,7.55,8.49,1.19,32.87,69.97
2006,2006-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,437.41,622.59,911.58,102.5,79.48,158.77,42.27,,2354.6,663.31,88.65,52.78,18.77,1.3,0.42,,,825.23,209.69,158.11,275.0,152.82,5.24,179.85,,,980.71,152.71,148.29,567.75,194.05,1.59,,,,1064.39,456.89,137.28,262.31,22.64,19.22,23.0,,0.77,922.11,366.27,284.34,765.26,449.17,470.86,57.44,16.37,30.74,2440.45
2006,2006-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,194.66,0.09,1.63,1.4,0.75,154.07,8.17,,360.77,105.0,,,,,,,,105.0,477.71,97.01,,,,4.21,5.65,,584.58,841.58,,1.54,,,147.23,,16.06,1006.41,,,,,,,,,,,0.02,0.05,0.07,0.14,0.51,0.33,3.21,4.33
2006,2006-03-31,BNP PARIBAS,FOREIGN BANKS,False,523.5,141.4,480.14,116.27,89.08,496.88,0.16,0.04,1847.47,743.55,,150.0,,,,,,893.55,88.17,,373.04,,,355.1,65.43,226.37,1108.11,493.14,4.99,77.48,18.65,4.46,,,,598.72,212.13,0.31,3.34,8.2,19.87,125.39,26.16,187.98,583.38,375.93,112.92,428.61,131.83,120.89,497.53,182.78,3.33,1853.82
2006,2006-03-31,CITIBANK N.A,FOREIGN BANKS,False,4235.8,1144.2,1941.0,959.8,2615.0,14685.7,142.2,2188.0,27911.7,2296.1,,559.7,5.8,2370.6,2811.7,138.5,0.7,8183.1,788.9,1318.5,1272.4,139.6,407.2,4465.7,41.4,2122.0,10555.7,2316.3,612.6,1109.3,1621.0,323.4,167.4,137.2,,6287.2,1331.7,63.6,863.4,554.2,3542.3,1873.1,133.8,,8362.1,4917.3,1137.0,2481.7,2805.0,1635.1,9038.0,1249.3,1191.9,24455.3
2006,2006-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,83.92,38.36,53.68,15.13,32.1,148.83,,,372.02,237.94,202.88,,22.31,,,,,463.13,94.89,79.74,15.92,18.78,10.27,140.72,,66.68,427.0,4.66,57.62,1.17,39.08,,6.01,,17.18,125.72,19.12,29.12,7.72,47.1,27.41,57.57,,229.92,417.96,98.67,147.82,231.03,184.83,120.95,217.37,0.6,10.52,1011.79
2006,2006-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,5.89,7.01,12.33,41.39,10.74,0.67,0.02,,78.05,,40.07,2.23,1.11,,,,,43.41,5.4,1.01,19.94,,,7.82,,,34.17,2.27,0.31,4.64,1.16,,,,,8.38,0.06,20.07,2.23,1.11,,,,,23.47,8.73,13.91,32.06,24.09,12.53,5.03,0.15,3.58,100.08
2006,2006-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,431.33,156.28,427.19,102.36,310.34,24.51,0.23,,1452.24,626.78,,,,,,,,626.78,320.92,40.43,20.09,13.04,0.53,154.32,1.99,,551.32,300.82,22.98,23.64,59.43,392.61,1.7,,,801.18,159.02,17.85,358.01,57.47,308.17,1.78,473.97,,1376.27,168.54,188.52,239.82,183.47,3.75,107.56,,,891.66
2006,2006-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,1504.08,130.27,226.47,78.74,67.45,2372.88,,,4379.89,3429.96,120.0,221.87,221.72,557.73,442.56,,,4993.84,1651.18,205.84,107.12,32.37,32.37,1196.19,32.37,3.41,3260.85,1749.35,33.33,492.87,422.27,690.53,634.3,,,4022.65,910.35,5.56,6.82,7.09,50.09,863.84,196.85,,2040.6,1229.74,254.31,557.13,257.5,129.18,114.72,23.87,15.33,2581.78
2006,2006-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,5615.78,1214.03,2295.57,1612.3,2296.47,11830.05,90.89,0.03,24955.12,415.62,136.39,951.26,662.68,,950.0,,,3115.95,3559.27,1096.56,887.29,798.12,1233.74,3448.92,726.28,391.75,12141.93,1625.45,473.01,994.12,670.75,81.72,302.24,17.23,32.12,4196.64,867.45,210.36,1335.68,1270.32,1379.56,798.84,,0.11,5862.32,2189.11,1036.05,2373.03,1230.25,417.11,3676.61,1572.23,4317.9,16812.29
2006,2006-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,False,12.12,0.65,13.0,15.79,19.63,76.3,,,137.49,,,,,,,,,,,0.55,6.93,1.0,,13.19,,105.58,127.25,5.67,,,,,,,,5.67,0.31,4.37,20.22,33.95,40.23,,,,99.08,1.52,1.71,0.17,,0.28,0.33,0.02,142.15,146.18
2006,2006-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,98.06,140.0,240.25,203.0,742.0,391.6,11.35,,1826.26,452.23,,,,,,,,452.23,1055.06,641.54,148.6,48.77,27.79,241.67,,,2163.43,269.28,,24.63,,,,,,293.91,42.4,,,,,227.58,,,269.98,,,9.0,,,,,66.65,75.65
2006,2006-03-31,KBC BANK NV,FOREIGN BANKS,False,6.12,,1.25,37.09,7.94,0.71,,,53.11,53.3,54.26,176.57,92.06,15.62,,,,391.81,20.01,,47.11,39.78,23.99,10.58,,,141.47,53.6,39.88,214.83,59.62,,,,,367.93,53.87,54.26,176.57,131.12,18.33,,,51.31,485.46,64.69,46.32,244.38,65.92,0.01,0.2,0.32,0.62,422.46
2006,2006-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,10.64,5.6,0.25,5.3,6.24,4.92,,,32.95,,,,,,,,,,0.55,2.37,7.88,5.3,,6.5,1.23,,23.83,2.29,0.09,0.24,0.08,,,,,2.7,2.83,0.25,,,,1.84,,,4.92,5.15,0.62,2.33,0.08,,0.51,1.29,0.54,10.52
2006,2006-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,3.13,0.36,1.0,2.0,1.73,13.23,,,21.45,1.0,,,,,,,,1.0,10.0,,,,0.95,6.16,19.61,0.35,37.07,15.02,4.56,16.05,4.1,,,,,39.73,1.06,0.05,,0.25,0.9,5.18,,,7.44,5.68,4.56,16.14,4.11,0.01,0.04,0.03,0.12,30.69
2006,2006-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,8.59,8.65,4.89,2.92,0.05,15.19,,0.02,40.31,30.0,,,,,,,,30.0,,,36.0,13.39,18.57,23.68,,,91.64,80.87,2.14,1.58,36.09,,,,,120.68,2.91,,1.12,,0.05,,,,4.08,88.5,44.99,30.93,39.54,34.5,45.03,37.06,7.45,328.0
2006,2006-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,281.26,73.57,89.35,24.76,32.18,283.14,,,784.26,142.0,,89.23,,44.61,,,,275.84,37.78,19.7,149.1,85.73,56.78,102.75,,,451.84,127.69,,0.51,20.06,6.76,118.98,23.96,,297.96,77.49,6.17,91.97,28.88,15.35,123.2,23.96,,367.02,346.94,67.56,200.78,203.07,76.97,103.59,24.83,9.76,1033.5
2006,2006-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,1.23,1.11,3.72,0.74,1.75,6.51,0.01,,15.07,,,26.77,,,,,,26.77,,1.79,,4.74,,9.92,,,16.45,0.79,0.14,,,,,,,0.93,0.31,,26.99,0.05,,,,,27.35,0.14,0.14,6.47,0.4,0.01,,,,7.16
2006,2006-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,18.97,16.48,61.58,59.08,81.7,26.14,0.41,0.04,264.4,39.0,,,,,,,,39.0,26.03,4.31,17.44,18.78,23.43,23.95,1.67,3.31,118.92,26.37,15.11,0.1,0.2,0.78,0.1,,,42.66,9.37,,0.07,0.26,2.47,0.29,,,12.46,7.16,2.5,38.76,25.19,94.62,45.81,9.64,1.39,225.07
2006,2006-03-31,SHINHAN BANK,FOREIGN BANKS,False,62.2,5.9,0.65,,,79.73,,0.96,149.44,15.0,13.38,31.23,22.31,,,,,81.92,8.0,30.48,61.92,28.89,12.56,24.3,,15.52,181.67,69.0,13.38,8.93,,,,,,91.31,10.56,13.38,31.23,22.31,,42.23,,,119.71,0.28,14.38,14.76,14.49,30.59,7.24,6.3,3.04,91.08
2006,2006-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,92.2,6.73,43.46,351.82,418.86,29.85,,,942.92,495.38,,,,,,,,495.38,260.02,180.0,183.64,31.77,238.18,162.32,31.5,,1087.43,15.56,,308.18,16.77,0.34,,,,340.85,11.38,,1.13,269.82,405.51,,,0.03,687.87,22.55,7.87,56.5,57.56,11.79,69.1,15.05,30.42,270.84
2006,2006-03-31,SONALI BANK,FOREIGN BANKS,False,2.55,1.77,3.02,0.84,1.06,10.36,0.19,0.23,20.02,,,,,,,,,,0.65,,,,2.0,0.94,0.1,3.35,7.04,2.19,1.75,2.19,,,2.63,,,8.76,,,,,,,,,,1.39,,,,1.32,,0.29,,3.0
2006,2006-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,5318.71,998.19,5715.57,1512.69,2121.96,12709.59,81.35,1.74,28459.8,2319.89,359.07,2132.41,1743.72,74.9,1286.79,,,7916.78,2944.1,109.58,2471.01,1280.73,474.96,3177.83,126.76,46.75,10631.72,3253.03,572.68,1739.24,2367.39,296.43,100.35,,,8329.12,2612.59,405.28,1723.74,1920.42,744.87,1929.58,552.23,,9888.71,2942.55,997.53,3498.56,2548.52,1078.47,6366.42,1497.56,5147.12,24076.73
2006,2006-03-31,THE ROYAL BANK OF SCOTLAND PLC,FOREIGN BANKS,False,2734.2,986.48,2358.71,439.83,889.37,3428.34,12.2,1014.64,11863.77,3506.16,236.0,2106.85,1147.04,133.85,,,,7129.9,480.58,55.13,458.69,495.52,749.36,969.27,1372.88,371.49,4952.92,1027.35,401.59,1855.54,1213.55,39.24,,,,4537.27,1274.8,2.27,1755.95,1186.19,406.27,128.98,572.63,428.9,5755.99,1576.92,760.64,3154.61,2441.92,1169.75,3759.34,485.97,1864.06,15213.21
2006,2006-03-31,FOREIGN BANKS,FOREIGN BANKS,True,22243.83,6014.89,15317.75,6261.18,10573.17,49541.6,413.79,3206.31,113572.52,16362.84,1397.1,7388.73,4376.97,3207.51,5491.47,584.5,112.3,38921.42,12340.72,4141.23,6809.1,3813.02,3405.8,15821.17,2543.59,3807.41,52682.04,13158.12,2586.82,7908.32,7042.62,1871.26,1486.82,178.39,65.36,34297.71,8318.33,1134.56,7073.87,6073.22,7151.42,6450.49,2425.66,1010.52,39638.07,15121.28,5889.83,15982.27,11392.48,6194.27,25195.37,5193.71,12894.22,97863.43
2006,2006-03-31,ALL SCHEDULED COMMERCIAL BANKS,ALL SCHEDULED COMMERCIAL BANKS,True,200589.3,75082.58,190422.34,174430.77,301885.93,698152.49,205028.34,303850.8,2149442.54,45821.26,9481.98,24796.09,20836.78,14987.34,38346.28,23878.53,20721.62,198869.89,52283.51,19702.23,47208.63,32291.91,33050.53,147101.36,126774.61,411743.1,870155.88,64125.54,18044.64,46515.69,35535.83,17366.33,21574.75,16464.21,12262.9,231889.89,48249.34,17207.3,39495.9,32195.62,40885.67,38579.8,18710.51,6596.9,241921.04,156962.33,41727.85,120167.18,105975.0,133355.17,527151.72,164915.35,253985.37,1504239.97
2005,2005-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,False,1863.13,739.25,1624.33,1120.97,2471.15,10492.89,521.71,204.97,19038.4,135.52,100.61,379.69,,,,,,615.82,0.05,,28.72,250.55,75.93,1347.42,2020.01,4639.81,8362.49,148.59,57.51,431.16,136.56,8.44,,,,782.26,155.17,102.42,385.48,11.52,30.35,49.28,,,734.22,618.93,470.41,575.42,389.77,446.3,6664.52,1174.35,1669.38,12009.08
2005,2005-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,False,2161.31,729.29,2243.64,3035.45,6075.06,6876.54,3768.02,3760.33,28649.64,66.33,,2.35,1.15,1.4,0.94,0.25,0.08,72.5,38.77,767.62,525.34,500.46,306.56,1726.99,2278.38,8460.63,14604.75,302.72,124.29,537.21,83.25,13.01,68.86,,,1129.34,160.92,3.59,623.39,80.08,72.36,82.72,,,1023.06,2352.99,391.54,555.11,460.21,432.42,4554.1,3212.57,3068.15,15027.09
