LAF Auction Date,Report Date,Year,Repo (Fixed Rate)_Repo/Reverse Repo Period (Days),Repo (Fixed Rate)_Bids Received_Number,Repo (Fixed Rate)_Bids Received_Amount,Repo (Fixed Rate)_Bids Accepted_Number,Repo (Fixed Rate)_Bids Accepted_Amount,Repo (Fixed Rate)_Cut-off Rate (%),Reverse Repo (Fixed Rate)_Bids Received_Number,Reverse Repo (Fixed Rate)_Bids Received_Amount,Reverse Repo (Fixed Rate)_Bids Accepted_Number,Reverse Repo (Fixed Rate)_Bids Accepted_Amount,Reverse Repo (Fixed Rate)_Cut-off Rate (%),Repo (Variable Rate)_Period (Days),Repo (Variable Rate)_Bids Received_Number,Repo (Variable Rate)_Bids Received_Amount,Repo (Variable Rate)_Bids Accepted_Number,Repo (Variable Rate)_Bids Accepted_Amount,Repo (Variable Rate)_Cut-off Rate (%),Reverse Repo (Variable Rate)_Period (Days),Reverse Repo (Variable Rate)_Bids Received_Number,Reverse Repo (Variable Rate)_Bids Received_Amount,Reverse Repo (Variable Rate)_Bids Accepted_Number,Reverse Repo (Variable Rate)_Bids Accepted_Amount,Reverse Repo (Variable Rate)_Cut-off Rate (%)
"Dec 12, 2005",2005-12-12,2005,1.0,0.0,0.0,0.0,0.0,,8.0,2680.0,8.0,2680.0,5.25,,,,,,,,,,,,
"Dec 12, 2005",2005-12-12,2005,1.0,0.0,0.0,0.0,0.0,,6.0,1345.0,6.0,1345.0,5.25,,,,,,,,,,,,
"Dec 09, 2005",2005-12-09,2005,3.0,0.0,0.0,0.0,0.0,,13.0,6335.0,13.0,6335.0,5.25,,,,,,,,,,,,
"Dec 09, 2005",2005-12-09,2005,3.0,0.0,0.0,0.0,0.0,,29.0,5125.0,29.0,5125.0,5.25,,,,,,,,,,,,
"Dec 08, 2005",2005-12-08,2005,1.0,0.0,0.0,0.0,0.0,,13.0,2325.0,13.0,2325.0,5.25,,,,,,,,,,,,
"Dec 08, 2005",2005-12-08,2005,1.0,0.0,0.0,0.0,0.0,,10.0,8450.0,10.0,8450.0,5.25,,,,,,,,,,,,
"Dec 07, 2005",2005-12-07,2005,1.0,0.0,0.0,0.0,0.0,,15.0,13500.0,15.0,13500.0,5.25,,,,,,,,,,,,
"Dec 07, 2005",2005-12-07,2005,1.0,0.0,0.0,0.0,0.0,,11.0,4030.0,11.0,4030.0,5.25,,,,,,,,,,,,
"Dec 06, 2005",2005-12-06,2005,1.0,0.0,0.0,0.0,0.0,,21.0,9780.0,21.0,9780.0,5.25,,,,,,,,,,,,
"Dec 06, 2005",2005-12-06,2005,1.0,0.0,0.0,0.0,0.0,,22.0,17460.0,22.0,17460.0,5.25,,,,,,,,,,,,
"Dec 05, 2005",2005-12-05,2005,1.0,0.0,0.0,0.0,0.0,,19.0,15320.0,19.0,15320.0,5.25,,,,,,,,,,,,
"Dec 05, 2005",2005-12-05,2005,1.0,0.0,0.0,0.0,0.0,,27.0,5315.0,27.0,5315.0,5.25,,,,,,,,,,,,
"Dec 02, 2005",2005-12-02,2005,3.0,0.0,0.0,0.0,0.0,,14.0,9665.0,14.0,9665.0,5.25,,,,,,,,,,,,
"Dec 02, 2005",2005-12-02,2005,3.0,0.0,0.0,0.0,0.0,,19.0,7210.0,19.0,7210.0,5.25,,,,,,,,,,,,
"Dec 01, 2005",2005-12-01,2005,1.0,0.0,0.0,0.0,0.0,,18.0,3990.0,18.0,3990.0,5.25,,,,,,,,,,,,
"Dec 01, 2005",2005-12-01,2005,1.0,0.0,0.0,0.0,0.0,,10.0,2660.0,10.0,2660.0,5.25,,,,,,,,,,,,
"Nov 30, 2005",2005-11-30,2005,1.0,0.0,0.0,0.0,0.0,,7.0,1195.0,7.0,1195.0,5.25,,,,,,,,,,,,
"Nov 30, 2005",2005-11-30,2005,1.0,0.0,0.0,0.0,0.0,,8.0,1760.0,8.0,1760.0,5.25,,,,,,,,,,,,
"Nov 29, 2005",2005-11-29,2005,1.0,0.0,0.0,0.0,0.0,,14.0,4975.0,14.0,4975.0,5.25,,,,,,,,,,,,
"Nov 29, 2005",2005-11-29,2005,1.0,0.0,0.0,0.0,0.0,,6.0,570.0,6.0,570.0,5.25,,,,,,,,,,,,
"Nov 28, 2005",2005-11-28,2005,1.0,0.0,0.0,0.0,0.0,,16.0,4620.0,16.0,4620.0,5.25,,,,,,,,,,,,
"Nov 28, 2005",2005-11-28,2005,1.0,0.0,0.0,0.0,0.0,,11.0,1625.0,11.0,1625.0,5.25,,,,,,,,,,,,
"Nov 25, 2005",2005-11-25,2005,3.0,0.0,0.0,0.0,0.0,,21.0,3685.0,21.0,3685.0,5.25,,,,,,,,,,,,
"Nov 24, 2005",2005-11-24,2005,1.0,0.0,0.0,0.0,0.0,,23.0,8215.0,23.0,8215.0,5.25,,,,,,,,,,,,
"Nov 23, 2005",2005-11-23,2005,1.0,0.0,0.0,0.0,0.0,,19.0,8140.0,19.0,8140.0,5.25,,,,,,,,,,,,
"Nov 22, 2005",2005-11-22,2005,1.0,0.0,0.0,0.0,0.0,,14.0,7075.0,14.0,7075.0,5.25,,,,,,,,,,,,
"Nov 21, 2005",2005-11-21,2005,1.0,0.0,0.0,0.0,0.0,,5.0,1465.0,5.0,1465.0,5.25,,,,,,,,,,,,
"Nov 18, 2005",2005-11-18,2005,3.0,3.0,1250.0,3.0,1250.0,6.25,3.0,680.0,3.0,680.0,5.25,,,,,,,,,,,,
"Nov 17, 2005",2005-11-17,2005,1.0,5.0,2500.0,5.0,2500.0,6.25,4.0,605.0,4.0,605.0,5.25,,,,,,,,,,,,
"Nov 16, 2005",2005-11-16,2005,1.0,8.0,3600.0,8.0,3600.0,6.25,1.0,100.0,1.0,100.0,5.25,,,,,,,,,,,,
"Nov 14, 2005",2005-11-14,2005,2.0,3.0,1900.0,3.0,1900.0,6.25,6.0,835.0,6.0,835.0,5.25,,,,,,,,,,,,
"Nov 11, 2005",2005-11-11,2005,3.0,10.0,2440.0,10.0,2440.0,6.25,7.0,1500.0,7.0,1500.0,5.25,,,,,,,,,,,,
"Nov 10, 2005",2005-11-10,2005,1.0,15.0,5175.0,15.0,5175.0,6.25,7.0,2005.0,7.0,2005.0,5.25,,,,,,,,,,,,
"Nov 09, 2005",2005-11-09,2005,1.0,1.0,200.0,1.0,200.0,6.25,8.0,3345.0,8.0,3345.0,5.25,,,,,,,,,,,,
"Nov 08, 2005",2005-11-08,2005,1.0,0.0,0.0,0.0,0.0,,11.0,5955.0,11.0,5955.0,5.25,,,,,,,,,,,,
"Nov 07, 2005",2005-11-07,2005,1.0,0.0,0.0,0.0,0.0,,13.0,6190.0,13.0,6190.0,5.25,,,,,,,,,,,,
"Nov 04, 2005",2005-11-04,2005,3.0,0.0,0.0,0.0,0.0,,17.0,6785.0,17.0,6785.0,5.25,,,,,,,,,,,,
"Nov 03, 2005",2005-11-03,2005,1.0,0.0,0.0,0.0,0.0,,15.0,8250.0,15.0,8250.0,5.25,,,,,,,,,,,,
"Nov 02, 2005",2005-11-02,2005,1.0,0.0,0.0,0.0,0.0,,16.0,7835.0,16.0,7835.0,5.25,,,,,,,,,,,,
"Oct 31, 2005",2005-10-31,2005,2.0,0.0,0.0,0.0,0.0,,21.0,10840.0,21.0,10840.0,5.25,,,,,,,,,,,,
"Oct 28, 2005",2005-10-28,2005,3.0,0.0,0.0,0.0,0.0,,38.0,20840.0,38.0,20840.0,5.25,,,,,,,,,,,,
"Oct 27, 2005",2005-10-27,2005,1.0,0.0,0.0,0.0,0.0,,40.0,26510.0,40.0,26510.0,5.25,,,,,,,,,,,,
"Oct 26, 2005",2005-10-26,2005,1.0,0.0,0.0,0.0,0.0,,37.0,19205.0,37.0,19205.0,5.25,,,,,,,,,,,,
"Oct 25, 2005",2005-10-25,2005,1.0,0.0,0.0,0.0,0.0,,24.0,12215.0,24.0,12215.0,5.0,,,,,,,,,,,,
"Oct 24, 2005",2005-10-24,2005,1.0,0.0,0.0,0.0,0.0,,29.0,14275.0,29.0,14275.0,5.0,,,,,,,,,,,,
"Oct 21, 2005",2005-10-21,2005,3.0,0.0,0.0,0.0,0.0,,28.0,15980.0,28.0,15980.0,5.0,,,,,,,,,,,,
"Oct 20, 2005",2005-10-20,2005,1.0,0.0,0.0,0.0,0.0,,31.0,17220.0,31.0,17220.0,5.0,,,,,,,,,,,,
"Oct 19, 2005",2005-10-19,2005,1.0,0.0,0.0,0.0,0.0,,28.0,15605.0,28.0,15605.0,5.0,,,,,,,,,,,,
"Oct 18, 2005",2005-10-18,2005,1.0,0.0,0.0,0.0,0.0,,31.0,19000.0,31.0,19000.0,5.0,,,,,,,,,,,,
"Oct 17, 2005",2005-10-17,2005,1.0,0.0,0.0,0.0,0.0,,33.0,17205.0,33.0,17205.0,5.0,,,,,,,,,,,,
"Oct 14, 2005",2005-10-14,2005,3.0,0.0,0.0,0.0,0.0,,22.0,9255.0,22.0,9255.0,5.0,,,,,,,,,,,,
"Oct 13, 2005",2005-10-13,2005,1.0,0.0,0.0,0.0,0.0,,31.0,18590.0,31.0,18590.0,5.0,,,,,,,,,,,,
"Oct 11, 2005",2005-10-11,2005,2.0,0.0,0.0,0.0,0.0,,29.0,17915.0,29.0,17915.0,5.0,,,,,,,,,,,,
"Oct 10, 2005",2005-10-10,2005,1.0,0.0,0.0,0.0,0.0,,28.0,18050.0,28.0,18050.0,5.0,,,,,,,,,,,,
"Oct 07, 2005",2005-10-07,2005,3.0,0.0,0.0,0.0,0.0,,30.0,21510.0,30.0,21510.0,5.0,,,,,,,,,,,,
"Oct 06, 2005",2005-10-06,2005,1.0,0.0,0.0,0.0,0.0,,37.0,27675.0,37.0,27675.0,5.0,,,,,,,,,,,,
"Oct 05, 2005",2005-10-05,2005,1.0,0.0,0.0,0.0,0.0,,37.0,30770.0,37.0,30770.0,5.0,,,,,,,,,,,,
"Oct 04, 2005",2005-10-04,2005,1.0,0.0,0.0,0.0,0.0,,35.0,23215.0,35.0,23215.0,5.0,,,,,,,,,,,,
"Oct 03, 2005",2005-10-03,2005,1.0,0.0,0.0,0.0,0.0,,28.0,18865.0,28.0,18865.0,5.0,,,,,,,,,,,,
"Sep 30, 2005",2005-09-30,2005,3.0,0.0,0.0,0.0,0.0,,50.0,24505.0,50.0,24505.0,5.0,,,,,,,,,,,,
"Sep 29, 2005",2005-09-29,2005,1.0,1.0,1000.0,1.0,1000.0,6.0,35.0,25705.0,35.0,25705.0,5.0,,,,,,,,,,,,
"Sep 28, 2005",2005-09-28,2005,1.0,2.0,1640.0,2.0,1640.0,6.0,35.0,20415.0,35.0,20415.0,5.0,,,,,,,,,,,,
"Sep 27, 2005",2005-09-27,2005,1.0,0.0,0.0,0.0,0.0,,41.0,22880.0,41.0,22880.0,5.0,,,,,,,,,,,,
"Sep 26, 2005",2005-09-26,2005,1.0,0.0,0.0,0.0,0.0,,34.0,18460.0,34.0,18460.0,5.0,,,,,,,,,,,,
"Sep 23, 2005",2005-09-23,2005,3.0,0.0,0.0,0.0,0.0,,21.0,9725.0,21.0,9725.0,5.0,,,,,,,,,,,,
"Sep 22, 2005",2005-09-22,2005,1.0,0.0,0.0,0.0,0.0,,22.0,11115.0,22.0,11115.0,5.0,,,,,,,,,,,,
"Sep 21, 2005",2005-09-21,2005,1.0,0.0,0.0,0.0,0.0,,32.0,14205.0,32.0,14205.0,5.0,,,,,,,,,,,,
"Sep 20, 2005",2005-09-20,2005,1.0,0.0,0.0,0.0,0.0,,34.0,17810.0,34.0,17810.0,5.0,,,,,,,,,,,,
"Sep 19, 2005",2005-09-19,2005,1.0,0.0,0.0,0.0,0.0,,35.0,18945.0,35.0,18945.0,5.0,,,,,,,,,,,,
"Sep 16, 2005",2005-09-16,2005,3.0,0.0,0.0,0.0,0.0,,42.0,30780.0,42.0,30780.0,5.0,,,,,,,,,,,,
"Sep 15, 2005",2005-09-15,2005,1.0,0.0,0.0,0.0,0.0,,45.0,35870.0,45.0,35870.0,5.0,,,,,,,,,,,,
"Sep 14, 2005",2005-09-14,2005,1.0,0.0,0.0,0.0,0.0,,48.0,46975.0,48.0,46975.0,5.0,,,,,,,,,,,,
"Sep 13, 2005",2005-09-13,2005,1.0,0.0,0.0,0.0,0.0,,48.0,47150.0,48.0,47150.0,5.0,,,,,,,,,,,,
"Sep 12, 2005",2005-09-12,2005,1.0,0.0,0.0,0.0,0.0,,43.0,41820.0,43.0,41820.0,5.0,,,,,,,,,,,,
"Sep 09, 2005",2005-09-09,2005,3.0,0.0,0.0,0.0,0.0,,51.0,47495.0,51.0,47495.0,5.0,,,,,,,,,,,,
"Sep 08, 2005",2005-09-08,2005,1.0,0.0,0.0,0.0,0.0,,47.0,49090.0,47.0,49090.0,5.0,,,,,,,,,,,,
"Sep 06, 2005",2005-09-06,2005,2.0,0.0,0.0,0.0,0.0,,49.0,48755.0,49.0,48755.0,5.0,,,,,,,,,,,,
"Sep 05, 2005",2005-09-05,2005,1.0,0.0,0.0,0.0,0.0,,50.0,51390.0,50.0,51390.0,5.0,,,,,,,,,,,,
"Sep 02, 2005",2005-09-02,2005,3.0,0.0,0.0,0.0,0.0,,45.0,30885.0,45.0,30885.0,5.0,,,,,,,,,,,,
"Sep 01, 2005",2005-09-01,2005,1.0,0.0,0.0,0.0,0.0,,40.0,26555.0,40.0,26555.0,5.0,,,,,,,,,,,,
"Aug 31, 2005",2005-08-31,2005,1.0,0.0,0.0,0.0,0.0,,40.0,25780.0,40.0,25780.0,5.0,,,,,,,,,,,,
"Aug 30, 2005",2005-08-30,2005,1.0,0.0,0.0,0.0,0.0,,43.0,28070.0,43.0,28070.0,5.0,,,,,,,,,,,,
"Aug 29, 2005",2005-08-29,2005,1.0,0.0,0.0,0.0,0.0,,35.0,22255.0,35.0,22255.0,5.0,,,,,,,,,,,,
"Aug 26, 2005",2005-08-26,2005,3.0,0.0,0.0,0.0,0.0,,41.0,25435.0,41.0,25435.0,5.0,,,,,,,,,,,,
"Aug 25, 2005",2005-08-25,2005,1.0,0.0,0.0,0.0,0.0,,39.0,29060.0,39.0,29060.0,5.0,,,,,,,,,,,,
"Aug 24, 2005",2005-08-24,2005,1.0,0.0,0.0,0.0,0.0,,43.0,35030.0,43.0,35030.0,5.0,,,,,,,,,,,,
"Aug 23, 2005",2005-08-23,2005,1.0,0.0,0.0,0.0,0.0,,41.0,32000.0,41.0,32000.0,5.0,,,,,,,,,,,,
"Aug 22, 2005",2005-08-22,2005,1.0,0.0,0.0,0.0,0.0,,44.0,29195.0,44.0,29195.0,5.0,,,,,,,,,,,,
"Aug 19, 2005",2005-08-19,2005,3.0,0.0,0.0,0.0,0.0,,43.0,25935.0,43.0,25935.0,5.0,,,,,,,,,,,,
"Aug 18, 2005",2005-08-18,2005,1.0,0.0,0.0,0.0,0.0,,48.0,36345.0,48.0,36345.0,5.0,,,,,,,,,,,,
"Aug 17, 2005",2005-08-17,2005,1.0,0.0,0.0,0.0,0.0,,48.0,38155.0,48.0,38155.0,5.0,,,,,,,,,,,,
"Aug 16, 2005",2005-08-16,2005,1.0,0.0,0.0,0.0,0.0,,45.0,35680.0,45.0,35680.0,5.0,,,,,,,,,,,,
"Aug 12, 2005",2005-08-12,2005,4.0,0.0,0.0,0.0,0.0,,50.0,37050.0,50.0,37050.0,5.0,,,,,,,,,,,,
"Aug 11, 2005",2005-08-11,2005,1.0,0.0,0.0,0.0,0.0,,51.0,37545.0,51.0,37545.0,5.0,,,,,,,,,,,,
"Aug 10, 2005",2005-08-10,2005,1.0,0.0,0.0,0.0,0.0,,56.0,42625.0,56.0,42625.0,5.0,,,,,,,,,,,,
"Aug 09, 2005",2005-08-09,2005,1.0,0.0,0.0,0.0,0.0,,51.0,38540.0,51.0,38540.0,5.0,,,,,,,,,,,,
"Aug 08, 2005",2005-08-08,2005,1.0,0.0,0.0,0.0,0.0,,48.0,31295.0,48.0,31295.0,5.0,,,,,,,,,,,,
"Aug 05, 2005",2005-08-05,2005,3.0,0.0,0.0,0.0,0.0,,62.0,47980.0,62.0,47980.0,5.0,,,,,,,,,,,,
"Aug 04, 2005",2005-08-04,2005,1.0,0.0,0.0,0.0,0.0,,56.0,45880.0,56.0,45880.0,5.0,,,,,,,,,,,,
"Aug 03, 2005",2005-08-03,2005,1.0,0.0,0.0,0.0,0.0,,55.0,50610.0,55.0,50610.0,5.0,,,,,,,,,,,,
"Aug 02, 2005",2005-08-02,2005,1.0,0.0,0.0,0.0,0.0,,55.0,44605.0,55.0,44605.0,5.0,,,,,,,,,,,,
"Aug 01, 2005",2005-08-01,2005,1.0,0.0,0.0,0.0,0.0,,46.0,30880.0,46.0,30880.0,5.0,,,,,,,,,,,,
"Jul 29, 2005",2005-07-29,2005,3.0,0.0,0.0,0.0,0.0,,35.0,18895.0,35.0,18895.0,5.0,,,,,,,,,,,,
"Jul 26, 2005",2005-07-26,2005,3.0,0.0,0.0,0.0,0.0,,24.0,12745.0,24.0,12745.0,5.0,,,,,,,,,,,,
"Jul 25, 2005",2005-07-25,2005,1.0,0.0,0.0,0.0,0.0,,24.0,11495.0,24.0,11495.0,5.0,,,,,,,,,,,,
"Jul 22, 2005",2005-07-22,2005,3.0,0.0,0.0,0.0,0.0,,32.0,10485.0,32.0,10485.0,5.0,,,,,,,,,,,,
"Jul 21, 2005",2005-07-21,2005,1.0,0.0,0.0,0.0,0.0,,28.0,12170.0,28.0,12170.0,5.0,,,,,,,,,,,,
"Jul 20, 2005",2005-07-20,2005,1.0,0.0,0.0,0.0,0.0,,31.0,18470.0,31.0,18470.0,5.0,,,,,,,,,,,,
"Jul 19, 2005",2005-07-19,2005,1.0,0.0,0.0,0.0,0.0,,33.0,19530.0,33.0,19530.0,5.0,,,,,,,,,,,,
"Jul 18, 2005",2005-07-18,2005,1.0,0.0,0.0,0.0,0.0,,35.0,17450.0,35.0,17450.0,5.0,,,,,,,,,,,,
"Jul 15, 2005",2005-07-15,2005,3.0,0.0,0.0,0.0,0.0,,20.0,7365.0,20.0,7365.0,5.0,,,,,,,,,,,,
"Jul 14, 2005",2005-07-14,2005,1.0,0.0,0.0,0.0,0.0,,18.0,7985.0,18.0,7985.0,5.0,,,,,,,,,,,,
"Jul 13, 2005",2005-07-13,2005,1.0,0.0,0.0,0.0,0.0,,13.0,3675.0,13.0,3675.0,5.0,,,,,,,,,,,,
"Jul 12, 2005",2005-07-12,2005,1.0,0.0,0.0,0.0,0.0,,14.0,3625.0,14.0,3625.0,5.0,,,,,,,,,,,,
"Jul 11, 2005",2005-07-11,2005,1.0,0.0,0.0,0.0,0.0,,14.0,3360.0,14.0,3360.0,5.0,,,,,,,,,,,,
"Jul 08, 2005",2005-07-08,2005,3.0,0.0,0.0,0.0,0.0,,16.0,5800.0,16.0,5800.0,5.0,,,,,,,,,,,,
"Jul 07, 2005",2005-07-07,2005,1.0,0.0,0.0,0.0,0.0,,25.0,13875.0,25.0,13875.0,5.0,,,,,,,,,,,,
"Jul 06, 2005",2005-07-06,2005,1.0,0.0,0.0,0.0,0.0,,17.0,9470.0,17.0,9470.0,5.0,,,,,,,,,,,,
"Jul 05, 2005",2005-07-05,2005,1.0,0.0,0.0,0.0,0.0,,25.0,17930.0,25.0,17930.0,5.0,,,,,,,,,,,,
"Jul 04, 2005",2005-07-04,2005,1.0,0.0,0.0,0.0,0.0,,15.0,10785.0,15.0,10785.0,5.0,,,,,,,,,,,,
"Jun 30, 2005",2005-06-30,2005,4.0,2.0,575.0,2.0,575.0,6.0,15.0,6470.0,15.0,6470.0,5.0,,,,,,,,,,,,
"Jun 29, 2005",2005-06-29,2005,1.0,0.0,0.0,0.0,0.0,,13.0,5760.0,13.0,5760.0,5.0,,,,,,,,,,,,
"Jun 28, 2005",2005-06-28,2005,1.0,3.0,210.0,3.0,210.0,6.0,12.0,3640.0,12.0,3640.0,5.0,,,,,,,,,,,,
"Jun 27, 2005",2005-06-27,2005,1.0,0.0,0.0,0.0,0.0,,16.0,4125.0,16.0,4125.0,5.0,,,,,,,,,,,,
"Jun 24, 2005",2005-06-24,2005,3.0,0.0,0.0,0.0,0.0,,23.0,9670.0,23.0,9670.0,5.0,,,,,,,,,,,,
"Jun 23, 2005",2005-06-23,2005,1.0,0.0,0.0,0.0,0.0,,31.0,11550.0,31.0,11550.0,5.0,,,,,,,,,,,,
"Jun 22, 2005",2005-06-22,2005,1.0,0.0,0.0,0.0,0.0,,30.0,14075.0,30.0,14075.0,5.0,,,,,,,,,,,,
"Jun 21, 2005",2005-06-21,2005,1.0,0.0,0.0,0.0,0.0,,29.0,15915.0,29.0,15915.0,5.0,,,,,,,,,,,,
"Jun 20, 2005",2005-06-20,2005,1.0,0.0,0.0,0.0,0.0,,25.0,8305.0,25.0,8305.0,5.0,,,,,,,,,,,,
"Jun 17, 2005",2005-06-17,2005,3.0,0.0,0.0,0.0,0.0,,25.0,9145.0,25.0,9145.0,5.0,,,,,,,,,,,,
"Jun 16, 2005",2005-06-16,2005,1.0,0.0,0.0,0.0,0.0,,23.0,10235.0,23.0,10235.0,5.0,,,,,,,,,,,,
"Jun 15, 2005",2005-06-15,2005,1.0,0.0,0.0,0.0,0.0,,25.0,8230.0,25.0,8230.0,5.0,,,,,,,,,,,,
"Jun 14, 2005",2005-06-14,2005,1.0,0.0,0.0,0.0,0.0,,28.0,10745.0,28.0,10745.0,5.0,,,,,,,,,,,,
"Jun 13, 2005",2005-06-13,2005,1.0,0.0,0.0,0.0,0.0,,22.0,12020.0,22.0,12020.0,5.0,,,,,,,,,,,,
"Jun 10, 2005",2005-06-10,2005,3.0,0.0,0.0,0.0,0.0,,29.0,13620.0,29.0,13620.0,5.0,,,,,,,,,,,,
"Jun 09, 2005",2005-06-09,2005,1.0,0.0,0.0,0.0,0.0,,30.0,12170.0,30.0,12170.0,5.0,,,,,,,,,,,,
"Jun 08, 2005",2005-06-08,2005,1.0,0.0,0.0,0.0,0.0,,37.0,18095.0,37.0,18095.0,5.0,,,,,,,,,,,,
"Jun 07, 2005",2005-06-07,2005,1.0,0.0,0.0,0.0,0.0,,37.0,20900.0,37.0,20900.0,5.0,,,,,,,,,,,,
"Jun 06, 2005",2005-06-06,2005,1.0,0.0,0.0,0.0,0.0,,44.0,27345.0,44.0,27345.0,5.0,,,,,,,,,,,,
"Jun 03, 2005",2005-06-03,2005,3.0,0.0,0.0,0.0,0.0,,42.0,26385.0,42.0,26385.0,5.0,,,,,,,,,,,,
"Jun 02, 2005",2005-06-02,2005,1.0,0.0,0.0,0.0,0.0,,47.0,24765.0,47.0,24765.0,5.0,,,,,,,,,,,,
"Jun 01, 2005",2005-06-01,2005,1.0,0.0,0.0,0.0,0.0,,44.0,27460.0,44.0,27460.0,5.0,,,,,,,,,,,,
"May 31, 2005",2005-05-31,2005,1.0,0.0,0.0,0.0,0.0,,39.0,22880.0,39.0,22880.0,5.0,,,,,,,,,,,,
"May 30, 2005",2005-05-30,2005,1.0,0.0,0.0,0.0,0.0,,37.0,20275.0,37.0,20275.0,5.0,,,,,,,,,,,,
"May 27, 2005",2005-05-27,2005,3.0,0.0,0.0,0.0,0.0,,54.0,33120.0,54.0,33120.0,5.0,,,,,,,,,,,,
"May 26, 2005",2005-05-26,2005,1.0,0.0,0.0,0.0,0.0,,43.0,29015.0,43.0,29015.0,5.0,,,,,,,,,,,,
"May 25, 2005",2005-05-25,2005,1.0,0.0,0.0,0.0,0.0,,48.0,31220.0,48.0,31220.0,5.0,,,,,,,,,,,,
"May 24, 2005",2005-05-24,2005,1.0,0.0,0.0,0.0,0.0,,42.0,23900.0,42.0,23900.0,5.0,,,,,,,,,,,,
"May 20, 2005",2005-05-20,2005,4.0,0.0,0.0,0.0,0.0,,32.0,14285.0,32.0,14285.0,5.0,,,,,,,,,,,,
"May 19, 2005",2005-05-19,2005,1.0,0.0,0.0,0.0,0.0,,32.0,18080.0,32.0,18080.0,5.0,,,,,,,,,,,,
"May 18, 2005",2005-05-18,2005,1.0,0.0,0.0,0.0,0.0,,39.0,23515.0,39.0,23515.0,5.0,,,,,,,,,,,,
"May 17, 2005",2005-05-17,2005,1.0,0.0,0.0,0.0,0.0,,35.0,21900.0,35.0,21900.0,5.0,,,,,,,,,,,,
"May 16, 2005",2005-05-16,2005,1.0,0.0,0.0,0.0,0.0,,32.0,20020.0,32.0,20020.0,5.0,,,,,,,,,,,,
"May 13, 2005",2005-05-13,2005,3.0,0.0,0.0,0.0,0.0,,28.0,11840.0,28.0,11840.0,5.0,,,,,,,,,,,,
"May 12, 2005",2005-05-12,2005,1.0,0.0,0.0,0.0,0.0,,29.0,16850.0,29.0,16850.0,5.0,,,,,,,,,,,,
"May 11, 2005",2005-05-11,2005,1.0,0.0,0.0,0.0,0.0,,32.0,17410.0,32.0,17410.0,5.0,,,,,,,,,,,,
"May 10, 2005",2005-05-10,2005,1.0,0.0,0.0,0.0,0.0,,37.0,20070.0,37.0,20070.0,5.0,,,,,,,,,,,,
"May 09, 2005",2005-05-09,2005,1.0,0.0,0.0,0.0,0.0,,38.0,20375.0,38.0,20375.0,5.0,,,,,,,,,,,,
"May 06, 2005",2005-05-06,2005,3.0,0.0,0.0,0.0,0.0,,42.0,27010.0,42.0,27010.0,5.0,,,,,,,,,,,,
"May 05, 2005",2005-05-05,2005,1.0,0.0,0.0,0.0,0.0,,41.0,24615.0,41.0,24615.0,5.0,,,,,,,,,,,,
"May 04, 2005",2005-05-04,2005,1.0,0.0,0.0,0.0,0.0,,43.0,27480.0,43.0,27480.0,5.0,,,,,,,,,,,,
"May 03, 2005",2005-05-03,2005,1.0,0.0,0.0,0.0,0.0,,44.0,34160.0,44.0,34160.0,5.0,,,,,,,,,,,,
"May 02, 2005",2005-05-02,2005,1.0,0.0,0.0,0.0,0.0,,42.0,32900.0,42.0,32900.0,5.0,,,,,,,,,,,,
"Apr 29, 2005",2005-04-29,2005,3.0,0.0,0.0,0.0,0.0,,41.0,27650.0,41.0,27650.0,5.0,,,,,,,,,,,,
"Apr 28, 2005",2005-04-28,2005,1.0,0.0,0.0,0.0,0.0,,43.0,31375.0,43.0,31375.0,4.75,,,,,,,,,,,,
"Apr 27, 2005",2005-04-27,2005,1.0,0.0,0.0,0.0,0.0,,39.0,32625.0,39.0,32625.0,4.75,,,,,,,,,,,,
"Apr 26, 2005",2005-04-26,2005,1.0,0.0,0.0,0.0,0.0,,39.0,32610.0,39.0,32610.0,4.75,,,,,,,,,,,,
"Apr 25, 2005",2005-04-25,2005,1.0,0.0,0.0,0.0,0.0,,34.0,29515.0,34.0,29515.0,4.75,,,,,,,,,,,,
"Apr 21, 2005",2005-04-21,2005,4.0,0.0,0.0,0.0,0.0,,36.0,31745.0,36.0,31745.0,4.75,,,,,,,,,,,,
"Apr 20, 2005",2005-04-20,2005,1.0,0.0,0.0,0.0,0.0,,37.0,31450.0,37.0,31450.0,4.75,,,,,,,,,,,,
"Apr 19, 2005",2005-04-19,2005,1.0,0.0,0.0,0.0,0.0,,39.0,31725.0,39.0,31725.0,4.75,,,,,,,,,,,,
"Apr 15, 2005",2005-04-15,2005,4.0,0.0,0.0,0.0,0.0,,33.0,25125.0,33.0,25125.0,4.75,,,,,,,,,,,,
"Apr 13, 2005",2005-04-13,2005,2.0,0.0,0.0,0.0,0.0,,46.0,32935.0,46.0,32935.0,4.75,,,,,,,,,,,,
"Apr 12, 2005",2005-04-12,2005,1.0,0.0,0.0,0.0,0.0,,40.0,33205.0,40.0,33205.0,4.75,,,,,,,,,,,,
"Apr 11, 2005",2005-04-11,2005,1.0,0.0,0.0,0.0,0.0,,42.0,31435.0,42.0,31435.0,4.75,,,,,,,,,,,,
"Apr 08, 2005",2005-04-08,2005,3.0,0.0,0.0,0.0,0.0,,35.0,27015.0,35.0,27015.0,4.75,,,,,,,,,,,,
