Year,Report Date,Bank Name,Bank Type,Is_Aggregate,Capital Market Sector,Real Estate Sector,Commodities,Total
2007,2007-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,0.21,36.04,,36.25
2007,2007-03-31,SHINHAN BANK,FOREIGN BANKS,False,,,,
2007,2007-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,0.32,25.99,,26.31
2007,2007-03-31,SONALI BANK,FOREIGN BANKS,False,,,,
2007,2007-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,1077.95,9808.82,,10886.77
2007,2007-03-31,THE ROYAL BANK OF SCOTLAND PLC,FOREIGN BANKS,False,1112.44,3501.13,,4613.57
2007,2007-03-31,FOREIGN BANKS,FOREIGN BANKS,True,3809.12,33430.26,10.36,37249.74
2007,2007-03-31,ALL SCHEDULED COMMERCIAL BANKS,ALL SCHEDULED COMMERCIAL BANKS,True,35106.15,372874.26,862.42,408842.82
2006,2006-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,False,139.14,2291.73,,2430.87
2006,2006-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,False,296.31,3310.22,,3606.53
2006,2006-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,2338.7,32721.34,,35060.04
2006,2006-03-31,STATE BANK OF INDORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,107.23,1480.61,,1587.84
2006,2006-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,120.04,1290.09,,1410.13
2006,2006-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,173.05,998.03,,1171.08
2006,2006-03-31,STATE BANK OF SAURASHTRA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,102.29,515.09,,617.38
2006,2006-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,98.46,3536.1,,3634.56
2006,2006-03-31,STATE BANK OF INDIA AND ITS ASSOCIATES,STATE BANK OF INDIA AND ITS ASSOCIATES,True,3375.22,46143.21,,49518.43
2006,2006-03-31,ALLAHABAD BANK,NATIONALISED BANKS,False,363.0,4086.0,,4449.0
2006,2006-03-31,ANDHRA BANK,NATIONALISED BANKS,False,195.67,2755.71,,2951.38
2006,2006-03-31,BANK OF BARODA,NATIONALISED BANKS,False,599.7,7020.38,,7620.08
2006,2006-03-31,BANK OF INDIA,NATIONALISED BANKS,False,1277.42,8495.76,,9773.18
2006,2006-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,121.0,3060.66,,3181.66
2006,2006-03-31,CANARA BANK,NATIONALISED BANKS,False,1043.07,11486.57,,12529.64
2006,2006-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,428.25,4178.78,,4607.03
2006,2006-03-31,CORPORATION BANK,NATIONALISED BANKS,False,369.58,6470.9,335.42,7175.9
2006,2006-03-31,DENA BANK,NATIONALISED BANKS,False,167.25,1795.52,,1962.77
2006,2006-03-31,IDBI LIMITED,NATIONALISED BANKS,False,1478.33,10053.16,,11531.49
2006,2006-03-31,INDIAN BANK,NATIONALISED BANKS,False,221.49,4315.54,,4537.03
2006,2006-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,355.5,4496.18,,4851.68
2006,2006-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,624.77,3669.2,,4293.97
2006,2006-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,47.21,1856.13,82.0,1985.34
2006,2006-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,1093.18,12221.87,,13315.05
2006,2006-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,292.21,5267.5,,5559.71
2006,2006-03-31,UCO BANK,NATIONALISED BANKS,False,303.35,4707.49,810.12,5820.96
2006,2006-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,693.29,8120.56,,8813.85
2006,2006-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,173.01,3217.49,,3390.5
2006,2006-03-31,VIJAYA BANK,NATIONALISED BANKS,False,247.48,4614.72,,4862.2
2006,2006-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,10094.76,111890.12,1227.54,123212.42
2006,2006-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,477.69,4269.42,,4747.11
2006,2006-03-31,BANK OF PUNJAB LIMITED,PRIVATE SECTOR BANKS,False,,,,
2006,2006-03-31,BANK OF RAJASTHAN LTD,PRIVATE SECTOR BANKS,False,37.27,765.26,,802.53
2006,2006-03-31,BHARAT OVERSEAS BANK LTD,PRIVATE SECTOR BANKS,False,37.07,325.4,,362.47
2006,2006-03-31,CENTURION BANK OF PUNJAB LTD.,PRIVATE SECTOR BANKS,False,54.78,832.2,,886.98
2006,2006-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,17.54,157.24,,174.78
2006,2006-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,4.24,473.08,,477.32
2006,2006-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,34.66,379.35,,414.01
2006,2006-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,10.89,241.3,,252.19
2006,2006-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,172.95,2250.82,,2423.77
2006,2006-03-31,GANESH BANK OF KURUNDWAD LTD,PRIVATE SECTOR BANKS,False,0.04,5.48,7.48,13.0
2006,2006-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,1594.21,4834.53,,6428.74
2006,2006-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,2819.35,53827.25,,56646.6
2006,2006-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,165.12,705.18,,870.3
2006,2006-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,230.2,1698.99,,1929.19
2006,2006-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,187.91,2187.13,147.26,2522.3
2006,2006-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,123.13,1575.17,,1698.3
2006,2006-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,76.86,274.88,,351.74
2006,2006-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,129.98,1374.11,,1504.09
2006,2006-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,False,47.46,146.51,,193.97
2006,2006-03-31,LORD KRISHNA BANK LTD,PRIVATE SECTOR BANKS,False,18.71,296.97,,315.68
2006,2006-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,1.5,178.98,,180.48
2006,2006-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,4.12,40.41,,44.53
2006,2006-03-31,SANGLI BANK LTD,PRIVATE SECTOR BANKS,False,1.85,9.08,,10.93
2006,2006-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,False,3.99,18.95,,22.94
2006,2006-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,26.26,796.85,,823.11
2006,2006-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,22.62,159.94,,182.56
2006,2006-03-31,UNITED WESTERN BANK LTD,PRIVATE SECTOR BANKS,False,24.6,484.03,,508.63
2006,2006-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,6.63,758.18,,764.81
2006,2006-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,6331.63,79066.68,154.74,85553.06
2006,2006-03-31,AB BANK LIMITED,FOREIGN BANKS,False,,,,
2006,2006-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,2.69,2.63,,5.33
2006,2006-03-31,AMERICAN EXPRESS BANK LTD,FOREIGN BANKS,False,0.18,58.93,,59.11
2006,2006-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,150.06,,,150.06
2006,2006-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,,1.46,,1.46
2006,2006-03-31,BANK OF CEYLON,FOREIGN BANKS,False,,1.0,,1.0
2006,2006-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,,111.5,,111.5
2006,2006-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,,97.16,,97.16
2006,2006-03-31,BNP PARIBAS,FOREIGN BANKS,False,10.89,133.0,,143.89
2006,2006-03-31,CITIBANK N.A,FOREIGN BANKS,False,734.1,5481.3,,6215.4
2006,2006-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,30.0,27.23,,57.23
2006,2006-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,,3.83,,3.83
2006,2006-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,,200.35,31.64,231.99
2006,2006-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,21.01,96.64,,117.65
2006,2006-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,375.6,7833.27,,8208.87
2006,2006-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,False,,0.82,,0.82
2006,2006-03-31,ING BANK N.V.,FOREIGN BANKS,False,,,,
2006,2006-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,,,,
2006,2006-03-31,KBC BANK NV,FOREIGN BANKS,False,,,,
2006,2006-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,
2006,2006-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,0.3,,0.3
2006,2006-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,,,,
2006,2006-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,0.62,2.75,,3.37
2006,2006-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,,,,
2006,2006-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,,23.95,,23.95
2006,2006-03-31,SHINHAN BANK,FOREIGN BANKS,False,,,,
2006,2006-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,0.03,40.0,,40.03
2006,2006-03-31,SONALI BANK,FOREIGN BANKS,False,,,,
2006,2006-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,974.61,8443.7,,9418.31
2006,2006-03-31,THE ROYAL BANK OF SCOTLAND PLC,FOREIGN BANKS,False,201.76,2394.02,,2595.78
2006,2006-03-31,UFJ BANK LTD,FOREIGN BANKS,False,,,,
2006,2006-03-31,FOREIGN BANKS,FOREIGN BANKS,True,2501.55,24953.84,31.64,27487.03
2006,2006-03-31,ALL SCHEDULED COMMERCIAL BANKS,ALL SCHEDULED COMMERCIAL BANKS,True,22303.16,262053.85,1413.92,285770.93
2005,2005-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,False,94.76,270.83,,365.59
2005,2005-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,False,202.73,2414.93,,2617.66
2005,2005-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,1691.57,16550.69,,18242.26
2005,2005-03-31,STATE BANK OF INDORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,84.75,14.49,,99.24
2005,2005-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,74.07,973.19,,1047.26
2005,2005-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,95.95,569.24,,665.19
2005,2005-03-31,STATE BANK OF SAURASHTRA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,104.91,,,104.91
2005,2005-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,50.11,2450.9,,2501.01
2005,2005-03-31,STATE BANK OF INDIA AND ITS ASSOCIATES,STATE BANK OF INDIA AND ITS ASSOCIATES,True,2398.85,23244.27,,25643.12
2005,2005-03-31,ALLAHABAD BANK,NATIONALISED BANKS,False,246.04,2893.5,,3139.54
2005,2005-03-31,ANDHRA BANK,NATIONALISED BANKS,False,281.69,10.3,,291.99
2005,2005-03-31,BANK OF BARODA,NATIONALISED BANKS,False,591.3,4277.67,,4868.97
2005,2005-03-31,BANK OF INDIA,NATIONALISED BANKS,False,1057.21,6199.57,,7256.78
2005,2005-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,76.16,1939.49,,2015.65
2005,2005-03-31,CANARA BANK,NATIONALISED BANKS,False,249.15,203.53,,452.68
2005,2005-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,307.9,3521.68,,3829.58
2005,2005-03-31,CORPORATION BANK,NATIONALISED BANKS,False,76.92,4473.78,319.57,4870.27
2005,2005-03-31,DENA BANK,NATIONALISED BANKS,False,,,,
2005,2005-03-31,IDBI LIMITED,NATIONALISED BANKS,False,2103.05,5942.74,,8045.79
2005,2005-03-31,INDIAN BANK,NATIONALISED BANKS,False,168.18,3389.11,,3557.29
2005,2005-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,410.23,2822.65,,3232.88
2005,2005-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,296.02,,,296.02
2005,2005-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,74.1,995.81,131.68,1201.59
2005,2005-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,,,,
2005,2005-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,78.84,3629.53,,3708.37
2005,2005-03-31,UCO BANK,NATIONALISED BANKS,False,157.61,2758.84,755.26,3671.71
2005,2005-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,497.97,6136.69,,6634.66
2005,2005-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,103.48,1076.57,,1180.05
2005,2005-03-31,VIJAYA BANK,NATIONALISED BANKS,False,215.48,3797.27,,4012.75
2005,2005-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,6991.33,54068.73,1206.51,62266.57
2005,2005-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,410.15,1583.7,,1993.85
2005,2005-03-31,BANK OF PUNJAB LIMITED,PRIVATE SECTOR BANKS,False,29.05,27.92,40.32,97.29
2005,2005-03-31,BANK OF RAJASTHAN LTD,PRIVATE SECTOR BANKS,False,58.32,626.48,,684.8
2005,2005-03-31,BHARAT OVERSEAS BANK LTD,PRIVATE SECTOR BANKS,False,33.36,23.43,,56.79
2005,2005-03-31,CENTURION BANK OF PUNJAB LTD.,PRIVATE SECTOR BANKS,False,36.71,2.27,,38.98
2005,2005-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,17.44,156.94,,174.38
2005,2005-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,3.87,382.6,,386.47
2005,2005-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,1.5,301.81,,303.31
2005,2005-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,9.74,114.59,,124.33
2005,2005-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,104.41,1462.66,,1567.07
2005,2005-03-31,GANESH BANK OF KURUNDWAD LTD,PRIVATE SECTOR BANKS,False,0.04,5.48,7.48,13.0
2005,2005-03-31,GLOBAL TRUST BANK LIMITED,PRIVATE SECTOR BANKS,False,,,,
2005,2005-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,984.63,2702.55,,3687.18
2005,2005-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,1675.27,37555.05,1006.1,40236.42
2005,2005-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,129.74,719.62,,849.36
2005,2005-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,197.82,1320.84,,1518.66
2005,2005-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,48.27,1787.33,91.35,1926.95
2005,2005-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,76.85,854.99,,931.84
2005,2005-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,88.08,235.9,,323.98
2005,2005-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,98.69,516.47,,615.16
2005,2005-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,False,24.29,130.32,,154.61
2005,2005-03-31,LORD KRISHNA BANK LTD,PRIVATE SECTOR BANKS,False,3.07,271.72,,274.79
2005,2005-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,0.09,79.67,,79.76
2005,2005-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,1.95,40.41,,42.36
2005,2005-03-31,SANGLI BANK LTD,PRIVATE SECTOR BANKS,False,2.75,2.26,,5.01
2005,2005-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,False,5.67,6.42,,12.09
2005,2005-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,13.31,638.09,,651.4
2005,2005-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,13.29,100.26,,113.55
2005,2005-03-31,UNITED WESTERN BANK LTD,PRIVATE SECTOR BANKS,False,77.43,406.74,,484.17
2005,2005-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,10.5,75.0,,85.5
2005,2005-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,4156.29,52131.52,1145.25,57433.06
2005,2005-03-31,AB BANK LIMITED,FOREIGN BANKS,False,,0.91,,0.91
2005,2005-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,0.74,2.2,,2.94
2005,2005-03-31,AMERICAN EXPRESS BANK LTD,FOREIGN BANKS,False,0.18,53.45,,53.63
2005,2005-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,135.06,,,135.06
2005,2005-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,,1.46,,1.46
2005,2005-03-31,BANK OF CEYLON,FOREIGN BANKS,False,,0.6,,0.6
2005,2005-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,27.41,3.49,,30.9
2005,2005-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,,62.56,,62.56
2005,2005-03-31,BNP PARIBAS,FOREIGN BANKS,False,10.18,133.0,,143.18
2005,2005-03-31,CITIBANK N.A,FOREIGN BANKS,False,473.8,3658.4,,4132.2
2005,2005-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,30.0,15.86,,45.86
2005,2005-03-31,CREDIT LYONNAIS,FOREIGN BANKS,False,,,,
2005,2005-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,,0.51,,0.51
2005,2005-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,,,14.73,14.73
2005,2005-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,19.72,,,19.72
2005,2005-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,409.98,4423.55,,4833.53
2005,2005-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,False,,3.89,,3.89
2005,2005-03-31,ING BANK N.V.,FOREIGN BANKS,False,,,,
2005,2005-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,,,,
2005,2005-03-31,KBC BANK NV,FOREIGN BANKS,False,,,,
2005,2005-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,
2005,2005-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,0.61,,0.61
2005,2005-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,,,,
2005,2005-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,0.51,8.05,,8.56
2005,2005-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,,,,
2005,2005-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,,12.06,,12.06
2005,2005-03-31,SHINHAN BANK,FOREIGN BANKS,False,,,,
2005,2005-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,0.07,,,0.07
2005,2005-03-31,SONALI BANK,FOREIGN BANKS,False,,,,
2005,2005-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,1105.94,6920.49,,8026.43
2005,2005-03-31,SUMITOMO MITSUI BANKING CORPORATION,FOREIGN BANKS,False,,,,
2005,2005-03-31,THE ROYAL BANK OF SCOTLAND PLC,FOREIGN BANKS,False,100.04,858.95,,958.99
2005,2005-03-31,UFJ BANK LTD,FOREIGN BANKS,False,,,,
2005,2005-03-31,FOREIGN BANKS,FOREIGN BANKS,True,2313.63,16160.04,14.73,18488.4
2005,2005-03-31,ALL SCHEDULED COMMERCIAL BANKS,ALL SCHEDULED COMMERCIAL BANKS,True,15860.1,145604.55,2366.49,163831.15
